Estado;CodigoCatalogo;Marca;Imagen;HojaExcel;FilasExcel;NombreReferencia
LISTO;KSC 045 078 L;DAISA;catalogador-v2-fb91566e4f66c558.jpg;DAISA;E21:E27;curva 45°
LISTO;KSC 045 100 L;DAISA;catalogador-v2-fb91566e4f66c558.jpg;DAISA;E21:E27;curva 45°
LISTO;KSC 045 110 L;DAISA;catalogador-v2-fb91566e4f66c558.jpg;DAISA;E21:E27;curva 45°
LISTO;KSC 045 112 L;DAISA;catalogador-v2-fb91566e4f66c558.jpg;DAISA;E21:E27;curva 45°
LISTO;KSC 045 200 L;DAISA;catalogador-v2-fb91566e4f66c558.jpg;DAISA;E21:E27;curva 45°
LISTO;KSC 090 010 L;DAISA;catalogador-v2-d0da9570508dc22e.png;DAISA;E30:E36;curva 90°
LISTO;KSC 090 034 L;DAISA;catalogador-v2-d0da9570508dc22e.png;DAISA;E30:E36;curva 90°
LISTO;KSC 090 078 L;DAISA;catalogador-v2-d0da9570508dc22e.png;DAISA;E30:E36;curva 90°
LISTO;KSC 090 100 L;DAISA;catalogador-v2-d0da9570508dc22e.png;DAISA;E30:E36;curva 90°
LISTO;KSC 090 110 L;DAISA;catalogador-v2-d0da9570508dc22e.png;DAISA;E30:E36;curva 90°
LISTO;KSC 090 112 L;DAISA;catalogador-v2-d0da9570508dc22e.png;DAISA;E30:E36;curva 90°
LISTO;KSC 090 200 L;DAISA;catalogador-v2-d0da9570508dc22e.png;DAISA;E30:E36;curva 90°
LISTO;KSR 010 L;DAISA;catalogador-v2-8d95feccd22b8f6f.png;DAISA;E4:E10;caño rígido pesado
LISTO;KSR 034 L;DAISA;catalogador-v2-8d95feccd22b8f6f.png;DAISA;E4:E10;caño rígido pesado
LISTO;KSR 078 L;DAISA;catalogador-v2-8d95feccd22b8f6f.png;DAISA;E4:E10;caño rígido pesado
LISTO;KSR 100 L;DAISA;catalogador-v2-8d95feccd22b8f6f.png;DAISA;E4:E10;caño rígido pesado
LISTO;KSR 110 L;DAISA;catalogador-v2-8d95feccd22b8f6f.png;DAISA;E4:E10;caño rígido pesado
LISTO;KSR 112 L;DAISA;catalogador-v2-8d95feccd22b8f6f.png;DAISA;E4:E10;caño rígido pesado
LISTO;KSR 200 L;DAISA;catalogador-v2-8d95feccd22b8f6f.png;DAISA;E4:E10;caño rígido pesado
LISTO;KSRV 010 L;DAISA;catalogador-v2-842a76629c8f77e6.png;DAISA;E12:E18;caño rígido liviano
LISTO;KSRV 034 L;DAISA;catalogador-v2-842a76629c8f77e6.png;DAISA;E12:E18;caño rígido liviano
LISTO;KSRV 078 L;DAISA;catalogador-v2-842a76629c8f77e6.png;DAISA;E12:E18;caño rígido liviano
LISTO;KSRV 100 L;DAISA;catalogador-v2-842a76629c8f77e6.png;DAISA;E12:E18;caño rígido liviano
LISTO;KSRV 110 L;DAISA;catalogador-v2-842a76629c8f77e6.png;DAISA;E12:E18;caño rígido liviano
LISTO;KSRV 112 L;DAISA;catalogador-v2-842a76629c8f77e6.png;DAISA;E12:E18;caño rígido liviano
LISTO;KSRV 200 L;DAISA;catalogador-v2-842a76629c8f77e6.png;DAISA;E12:E18;caño rígido liviano
AMBIGUO;LS-100-50-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;LS-100-50-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E23:E34;accesorio ckd
LISTO;MF 038;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 050;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 075;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 100;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 125;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 150;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 200;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 250;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MF 300;Argeflex;catalogador-v2-2917f2aa63cf88e9.png;ARGEFLEX;E4:E12;caño flexible
LISTO;MFH 038;Argeflex;catalogador-v2-b00bd9b189a47605.jpg;ARGEFLEX;E16:E22;caño flexible resistente a hidrocarburos
LISTO;MFH 050;Argeflex;catalogador-v2-b00bd9b189a47605.jpg;ARGEFLEX;E16:E22;caño flexible resistente a hidrocarburos
LISTO;MFH 075;Argeflex;catalogador-v2-b00bd9b189a47605.jpg;ARGEFLEX;E16:E22;caño flexible resistente a hidrocarburos
LISTO;MFH 100;Argeflex;catalogador-v2-b00bd9b189a47605.jpg;ARGEFLEX;E16:E22;caño flexible resistente a hidrocarburos
LISTO;MFH 125;Argeflex;catalogador-v2-b00bd9b189a47605.jpg;ARGEFLEX;E16:E22;caño flexible resistente a hidrocarburos
LISTO;MFH 150;Argeflex;catalogador-v2-b00bd9b189a47605.jpg;ARGEFLEX;E16:E22;caño flexible resistente a hidrocarburos
LISTO;MFH 200;Argeflex;catalogador-v2-b00bd9b189a47605.jpg;ARGEFLEX;E16:E22;caño flexible resistente a hidrocarburos
LISTO;MR 012;DAISA;catalogador-v2-1ce7af618b3e521a.jpg;DAISA;E72:E76;caja redonda
LISTO;MR 012 ST;DAISA;catalogador-v2-1ce7af618b3e521a.jpg;DAISA;E72:E76;caja redonda
LISTO;MR 034;DAISA;catalogador-v2-1ce7af618b3e521a.jpg;DAISA;E72:E76;caja redonda
LISTO;MR 034 ST;DAISA;catalogador-v2-1ce7af618b3e521a.jpg;DAISA;E72:E76;caja redonda
LISTO;MR 100;DAISA;catalogador-v2-953027ef843d7882.jpg;DAISA;E77:E80;caja redonda
LISTO;MR 100 ST;DAISA;catalogador-v2-953027ef843d7882.jpg;DAISA;E77:E80;caja redonda
LISTO;MRT 012;DAISA;catalogador-v2-1ce7af618b3e521a.jpg;DAISA;E72:E76;caja redonda
LISTO;MRT 034;DAISA;catalogador-v2-953027ef843d7882.jpg;DAISA;E77:E80;caja redonda
LISTO;MRT 100;DAISA;catalogador-v2-953027ef843d7882.jpg;DAISA;E77:E80;caja redonda
LISTO;MT 012;DAISA;catalogador-v2-a845cd0a7a310147.jpg;DAISA;E220:E224;tapón
LISTO;MT 034;DAISA;catalogador-v2-a845cd0a7a310147.jpg;DAISA;E220:E224;tapón
LISTO;MT 100;DAISA;catalogador-v2-a845cd0a7a310147.jpg;DAISA;E220:E224;tapón
LISTO;MT 112;DAISA;catalogador-v2-a845cd0a7a310147.jpg;DAISA;E220:E224;tapón
LISTO;MT 200;DAISA;catalogador-v2-a845cd0a7a310147.jpg;DAISA;E220:E224;tapón
LISTO;P2100;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P2150;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P2200;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P2250;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P2300;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P2450;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P250;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P2600;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E13:E20;tramo recto ala 20
LISTO;P2ART100;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2ART150;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2ART200;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2ART250;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2ART300;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2ART450;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2ART50;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2ART600;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E67:E74;curva articulada ala 20
LISTO;P2C09050;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C09100;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C09150;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C09200;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C09250;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C09300;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C09450;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C09600;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E31:E38;curva plana 90 ala 20
LISTO;P2C45100;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2C45150;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2C45200;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2C45250;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2C45300;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2C45450;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2C4550;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2C45600;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E49:E56;curva plana 45 ala 20
LISTO;P2T100;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2T150;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2T200;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2T250;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2T300;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2T450;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2T50;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2T600;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E85:E92;union tee ala 20
LISTO;P2X100;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P2X150;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P2X200;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P2X250;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P2X300;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P2X450;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P2X50;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P2X600;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E103:E110;union cruz ala 20
LISTO;P5100;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P5150;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P5200;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P5250;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P5300;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P5450;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P550;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P5600;ELECE;catalogador-v2-813a519ede6ab625.png;ELECE;E4:E11;tramo recto ala 50
LISTO;P5ART100;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;P5ART150;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;P5ART200;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;P5ART250;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;P5ART300;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;P5ART450;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;P5ART50;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;P5ART600;ELECE;catalogador-v2-c6bed65a2f88107b.png;ELECE;E58:E65;curva articulada ala 50
LISTO;PDA-3121000CC-12;Zoloda;catalogador-v2-016c8eb61c797374.png;ZOLODA Borneras;E78:E83;protector contra sobretensiones
LISTO;PSC09050;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC09100;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC09150;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC09200;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC09250;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC09300;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC09450;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC09600;ELECE;catalogador-v2-1929d0a46c73bedb.png;ELECE;E22:E29;curva plana 90 ala 50
LISTO;PSC45100;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PSC45150;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PSC45200;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PSC45250;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PSC45300;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PSC45450;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PSC4550;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PSC45600;ELECE;catalogador-v2-6bd1b0582b20fc1d.png;ELECE;E40:E47;curva plana 45 ala 50
LISTO;PST100;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PST150;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PST200;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PST250;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PST300;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PST450;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PST50;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PST600;ELECE;catalogador-v2-af32f8b60bc1e9a2.png;ELECE;E76:E83;union tee ala 50
LISTO;PSX100;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PSX150;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PSX200;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PSX250;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PSX300;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PSX450;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PSX50;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PSX600;ELECE;catalogador-v2-756501c6e357bd6d.png;ELECE;E94:E101;union cruz ala 50
LISTO;PT100;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PT150;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PT200;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PT250;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PT300;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PT450;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PT50;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PT600;ELECE;catalogador-v2-0ab79ba551a79c17.png;ELECE;E130:E137;tapa tramo recto
LISTO;PTART100;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
LISTO;PTART150;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
LISTO;PTART200;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
LISTO;PTART250;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
LISTO;PTART300;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
AMBIGUO;PTART450;ELECE;catalogador-v2-6e0a788f5d6a865b.png;ELECE;G181:G186;tapa curva articulada
AMBIGUO;PTART450;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
LISTO;PTART50;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
AMBIGUO;PTART600;ELECE;catalogador-v2-6e0a788f5d6a865b.png;ELECE;G181:G186;tapa curva articulada
AMBIGUO;PTART600;ELECE;catalogador-v2-bc4face68abe116f.png;ELECE;E175:E182;tapa curva articulada
LISTO;PTC45100;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC45150;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC45200;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC45250;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC45300;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC45450;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC4550;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC45600;ELECE;catalogador-v2-885e9b17744a41e3.png;ELECE;E148:E155;tapa curva plana 45
LISTO;PTC90100;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTC90150;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTC90200;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTC90250;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTC90300;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTC90450;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTC9050;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTC90600;ELECE;catalogador-v2-b8f189a96acc203d.png;ELECE;E139:E146;tapa curva plana 90
LISTO;PTT100;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTT150;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTT200;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTT250;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTT300;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTT450;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTT50;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTT600;ELECE;catalogador-v2-896347162fea92d3.png;ELECE;E157:E164;tapa union tee
LISTO;PTX100;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;PTX150;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;PTX200;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;PTX250;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;PTX300;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;PTX450;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;PTX50;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;PTX600;ELECE;catalogador-v2-7b1870e932dfcdcd.png;ELECE;E166:E173;tapa union cruz
LISTO;RI-060-20-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E4:E10;accesorio ckd
AMBIGUO;RI-080-25;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;RI-080-25;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E12:E21;accesorio ckd
AMBIGUO;RI-100-50-BL;Zoloda;catalogador-v2-38d0178fa7067b22.png;ZOLODA Cablecanal;F16:G42;accesorio ckd
AMBIGUO;RI-100-50-BL;Zoloda;catalogador-v2-88885e484388a80b.png;ZOLODA Cablecanal;E23:E34;accesorio ckd
LISTO;SCA 120;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 150;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 185;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 240;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 25;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 300;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 35;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 50;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 70;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCA 95;LCT;catalogador-v2-09daafb103c75194.png;LCT;filas 240:249;terminal un orificio aluminio
LISTO;SCB 120;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 150;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 185;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 240;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 25;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 300;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 35;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 50;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 70;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCB 95;LCT;catalogador-v2-1188de70adff563d.png;LCT;filas 255:264;terminal bimetálico
LISTO;SCC 10/3;LCT;catalogador-v2-d41c66dc90775a1a.png;LCT;filas 18:24;terminal un orificio
LISTO;SCC 16/1;LCT;catalogador-v2-d41c66dc90775a1a.png;LCT;filas 18:24;terminal un orificio
LISTO;SCC 16/2;LCT;catalogador-v2-d41c66dc90775a1a.png;LCT;filas 18:24;terminal un orificio
LISTO;SCC 16/3;LCT;catalogador-v2-d41c66dc90775a1a.png;LCT;filas 18:24;terminal un orificio
LISTO;SCC 25/1;LCT;catalogador-v2-d41c66dc90775a1a.png;LCT;filas 18:24;terminal un orificio
LISTO;SCC 35/2 45°;LCT;catalogador-v2-1cc70d92114c147e.png;LCT;filas 166:176;terminal un orificio 45°
LISTO;SCC 50/0 45°;LCT;catalogador-v2-1cc70d92114c147e.png;LCT;filas 166:176;terminal un orificio 45°
LISTO;SCC 50/0 90°;LCT;catalogador-v2-ad3ef4ef4132a05f.png;LCT;filas 146:156;terminal un orificio 90°
